,PassengerId,Pclass,Name,Sex,Age,Title,Alias,SibSp,Parch,Ticket,Fam,Fare,Cabin,Cabin_Floor,Cabin_Nb,Ticket_Type,Embarked
866,867,2,"Duran y More, Miss. Asuncion",female,27.0,Miss,0,1,0,SC/PARIS 2149,1,13.8583,U,U,0,SC/PARIS,C
867,868,1,"Roebling, Mr. Washington Augustus II",male,31.0,Mr,0,0,0,PC 17590,0,50.4958,A24,A,24,PC,S
868,869,3,"van Melkebeke, Mr. Philemon",male,29.8811376673,Mr,0,0,0,345777,0,9.5,U,U,0,345777,S
869,870,3,"Johnson, Master. Harold Theodor",male,4.0,Master,0,1,1,347742,2,11.1333,U,U,0,347742,S
870,871,3,"Balkic, Mr. Cerin",male,26.0,Mr,0,0,0,349248,0,7.8958,U,U,0,349248,S
871,872,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,Mrs,1,1,1,11751,2,52.5542,D35,D,35,11751,S
872,873,1,"Carlsson, Mr. Frans Olof",male,33.0,Mr,0,0,0,695,0,5.0,B51 B53 B55,B,51,695,S
873,874,3,"Vander Cruyssen, Mr. Victor",male,47.0,Mr,0,0,0,345765,0,9.0,U,U,0,345765,S
874,875,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,Mrs,1,1,0,P/PP 3381,1,24.0,U,U,0,P/PP,C
875,876,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,Miss,1,0,0,2667,0,7.225,U,U,0,2667,C
876,877,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,Mr,0,0,0,7534,0,9.8458,U,U,0,7534,S
877,878,3,"Petroff, Mr. Nedelio",male,19.0,Mr,0,0,0,349212,0,7.8958,U,U,0,349212,S
878,879,3,"Laleff, Mr. Kristo",male,29.8811376673,Mr,0,0,0,349217,0,7.8958,U,U,0,349217,S
879,880,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,Mrs,1,0,1,11767,1,83.1583,C50,C,50,11767,C
880,881,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,Mrs,1,0,1,230433,1,26.0,U,U,0,230433,S
881,882,3,"Markun, Mr. Johann",male,33.0,Mr,0,0,0,349257,0,7.8958,U,U,0,349257,S
882,883,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,Miss,0,0,0,7552,0,10.5167,U,U,0,7552,S
883,884,2,"Banfield, Mr. Frederick James",male,28.0,Mr,0,0,0,C.A./SOTON 34068,0,10.5,U,U,0,C.A./SOTON,S
884,885,3,"Sutehall, Mr. Henry Jr",male,25.0,Mr,0,0,0,SOTON/OQ 392076,0,7.05,U,U,0,SOTON/OQ,S
885,886,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,Mrs,1,0,5,382652,5,29.125,U,U,0,382652,Q
886,887,2,"Montvila, Rev. Juozas",male,27.0,Rev,0,0,0,211536,0,13.0,U,U,0,211536,S
887,888,1,"Graham, Miss. Margaret Edith",female,19.0,Miss,0,0,0,112053,0,30.0,B42,B,42,112053,S
888,889,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,29.8811376673,Miss,1,1,2,W./C. 6607,3,23.45,U,U,0,W./C.,S
889,890,1,"Behr, Mr. Karl Howell",male,26.0,Mr,0,0,0,111369,0,30.0,C148,C,148,111369,C
890,891,3,"Dooley, Mr. Patrick",male,32.0,Mr,0,0,0,370376,0,7.75,U,U,0,370376,Q
891,892,3,"Kelly, Mr. James",male,34.5,Mr,0,0,0,330911,0,7.8292,U,U,0,330911,Q
892,893,3,"Wilkes, Mrs. James (Ellen Needs)",female,47.0,Mrs,1,1,0,363272,1,7.0,U,U,0,363272,S
893,894,2,"Myles, Mr. Thomas Francis",male,62.0,Mr,0,0,0,240276,0,9.6875,U,U,0,240276,Q
894,895,3,"Wirz, Mr. Albert",male,27.0,Mr,0,0,0,315154,0,8.6625,U,U,0,315154,S
895,896,3,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,22.0,Mrs,1,1,1,3101298,2,12.2875,U,U,0,3101298,S
896,897,3,"Svensson, Mr. Johan Cervin",male,14.0,Mr,0,0,0,7538,0,9.225,U,U,0,7538,S
897,898,3,"Connolly, Miss. Kate",female,30.0,Miss,0,0,0,330972,0,7.6292,U,U,0,330972,Q
898,899,2,"Caldwell, Mr. Albert Francis",male,26.0,Mr,0,1,1,248738,2,29.0,U,U,0,248738,S
899,900,3,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",female,18.0,Mrs,1,0,0,2657,0,7.2292,U,U,0,2657,C
900,901,3,"Davies, Mr. John Samuel",male,21.0,Mr,0,2,0,A/4 48871,2,24.15,U,U,0,A/4,S
901,902,3,"Ilieff, Mr. Ylio",male,29.8811376673,Mr,0,0,0,349220,0,7.8958,U,U,0,349220,S
902,903,1,"Jones, Mr. Charles Cresson",male,46.0,Mr,0,0,0,694,0,26.0,U,U,0,694,S
903,904,1,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",female,23.0,Mrs,1,1,0,21228,1,82.2667,B45,B,45,21228,S
904,905,2,"Howard, Mr. Benjamin",male,63.0,Mr,0,1,0,24065,1,26.0,U,U,0,24065,S
905,906,1,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",female,47.0,Mrs,1,1,0,W.E.P. 5734,1,61.175,E31,E,31,W.E.P.,S
906,907,2,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",female,24.0,Mrs,1,1,0,SC/PARIS 2167,1,27.7208,U,U,0,SC/PARIS,C
907,908,2,"Keane, Mr. Daniel",male,35.0,Mr,0,0,0,233734,0,12.35,U,U,0,233734,Q
908,909,3,"Assaf, Mr. Gerios",male,21.0,Mr,0,0,0,2692,0,7.225,U,U,0,2692,C
909,910,3,"Ilmakangas, Miss. Ida Livija",female,27.0,Miss,0,1,0,STON/O2. 3101270,1,7.925,U,U,0,STON/O2.,S
910,911,3,"Assaf Khalil, Mrs. Mariana (Miriam"")""",female,45.0,Mrs,1,0,0,2696,0,7.225,U,U,0,2696,C
911,912,1,"Rothschild, Mr. Martin",male,55.0,Mr,0,1,0,PC 17603,1,59.4,U,U,0,PC,C
912,913,3,"Olsen, Master. Artur Karl",male,9.0,Master,0,0,1,C 17368,1,3.1708,U,U,0,C,S
913,914,1,"Flegenheim, Mrs. Alfred (Antoinette)",female,29.8811376673,Mrs,1,0,0,PC 17598,0,31.6833,U,U,0,PC,S
914,915,1,"Williams, Mr. Richard Norris II",male,21.0,Mr,0,0,1,PC 17597,1,61.3792,U,U,0,PC,C
915,916,1,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",female,48.0,Mrs,1,1,3,PC 17608,4,262.375,B57 B59 B63 B66,B,57,PC,C
916,917,3,"Robins, Mr. Alexander A",male,50.0,Mr,0,1,0,A/5. 3337,1,14.5,U,U,0,A/5.,S
917,918,1,"Ostby, Miss. Helene Ragnhild",female,22.0,Miss,0,0,1,113509,1,61.9792,B36,B,36,113509,C
918,919,3,"Daher, Mr. Shedid",male,22.5,Mr,0,0,0,2698,0,7.225,U,U,0,2698,C
919,920,1,"Brady, Mr. John Bertram",male,41.0,Mr,0,0,0,113054,0,30.5,A21,A,21,113054,S
920,921,3,"Samaan, Mr. Elias",male,29.8811376673,Mr,0,2,0,2662,2,21.6792,U,U,0,2662,C
921,922,2,"Louch, Mr. Charles Alexander",male,50.0,Mr,0,1,0,SC/AH 3085,1,26.0,U,U,0,SC/AH,S
922,923,2,"Jefferys, Mr. Clifford Thomas",male,24.0,Mr,0,2,0,C.A. 31029,2,31.5,U,U,0,C.A.,S
923,924,3,"Dean, Mrs. Bertram (Eva Georgetta Light)",female,33.0,Mrs,1,1,2,C.A. 2315,3,20.575,U,U,0,C.A.,S
924,925,3,"Johnston, Mrs. Andrew G (Elizabeth Lily"" Watson)""",female,29.8811376673,Mrs,1,1,2,W./C. 6607,3,23.45,U,U,0,W./C.,S
925,926,1,"Mock, Mr. Philipp Edmund",male,30.0,Mr,0,1,0,13236,1,57.75,C78,C,78,13236,C
926,927,3,"Katavelas, Mr. Vassilios (Catavelas Vassilios"")""",male,18.5,Mr,1,0,0,2682,0,7.2292,U,U,0,2682,C
927,928,3,"Roth, Miss. Sarah A",female,29.8811376673,Miss,0,0,0,342712,0,8.05,U,U,0,342712,S
928,929,3,"Cacic, Miss. Manda",female,21.0,Miss,0,0,0,315087,0,8.6625,U,U,0,315087,S
929,930,3,"Sap, Mr. Julius",male,25.0,Mr,0,0,0,345768,0,9.5,U,U,0,345768,S
930,931,3,"Hee, Mr. Ling",male,29.8811376673,Mr,0,0,0,1601,0,56.4958,U,U,0,1601,S
931,932,3,"Karun, Mr. Franz",male,39.0,Mr,0,0,1,349256,1,13.4167,U,U,0,349256,C
932,933,1,"Franklin, Mr. Thomas Parham",male,29.8811376673,Mr,0,0,0,113778,0,26.55,D34,D,34,113778,S
933,934,3,"Goldsmith, Mr. Nathan",male,41.0,Mr,0,0,0,SOTON/O.Q. 3101263,0,7.85,U,U,0,SOTON/O.Q.,S
934,935,2,"Corbett, Mrs. Walter H (Irene Colvin)",female,30.0,Mrs,1,0,0,237249,0,13.0,U,U,0,237249,S
935,936,1,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",female,45.0,Mrs,1,1,0,11753,1,52.5542,D19,D,19,11753,S
936,937,3,"Peltomaki, Mr. Nikolai Johannes",male,25.0,Mr,0,0,0,STON/O 2. 3101291,0,7.925,U,U,0,STON/O,S
937,938,1,"Chevre, Mr. Paul Romaine",male,45.0,Mr,0,0,0,PC 17594,0,29.7,A9,A,9,PC,C
938,939,3,"Shaughnessy, Mr. Patrick",male,29.8811376673,Mr,0,0,0,370374,0,7.75,U,U,0,370374,Q
939,940,1,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",female,60.0,Mrs,1,0,0,11813,0,76.2917,D15,D,15,11813,C
940,941,3,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",female,36.0,Mrs,1,0,2,C.A. 37671,2,15.9,U,U,0,C.A.,S
941,942,1,"Smith, Mr. Lucien Philip",male,24.0,Mr,0,1,0,13695,1,60.0,C31,C,31,13695,S
942,943,2,"Pulbaum, Mr. Franz",male,27.0,Mr,0,0,0,SC/PARIS 2168,0,15.0333,U,U,0,SC/PARIS,C
943,944,2,"Hocking, Miss. Ellen Nellie""""",female,20.0,Miss,1,2,1,29105,3,23.0,U,U,0,29105,S
944,945,1,"Fortune, Miss. Ethel Flora",female,28.0,Miss,0,3,2,19950,5,263.0,C23 C25 C27,C,23,19950,S
945,946,2,"Mangiavacchi, Mr. Serafino Emilio",male,29.8811376673,Mr,0,0,0,SC/A.3 2861,0,15.5792,U,U,0,SC/A.3,C
946,947,3,"Rice, Master. Albert",male,10.0,Master,0,4,1,382652,5,29.125,U,U,0,382652,Q
947,948,3,"Cor, Mr. Bartol",male,35.0,Mr,0,0,0,349230,0,7.8958,U,U,0,349230,S
948,949,3,"Abelseth, Mr. Olaus Jorgensen",male,25.0,Mr,0,0,0,348122,0,7.65,F G63,FG,63,348122,S
949,950,3,"Davison, Mr. Thomas Henry",male,29.8811376673,Mr,0,1,0,386525,1,16.1,U,U,0,386525,S
950,951,1,"Chaudanson, Miss. Victorine",female,36.0,Miss,0,0,0,PC 17608,0,262.375,B61,B,61,PC,C
951,952,3,"Dika, Mr. Mirko",male,17.0,Mr,0,0,0,349232,0,7.8958,U,U,0,349232,S
952,953,2,"McCrae, Mr. Arthur Gordon",male,32.0,Mr,0,0,0,237216,0,13.5,U,U,0,237216,S
953,954,3,"Bjorklund, Mr. Ernst Herbert",male,18.0,Mr,0,0,0,347090,0,7.75,U,U,0,347090,S
954,955,3,"Bradley, Miss. Bridget Delia",female,22.0,Miss,0,0,0,334914,0,7.725,U,U,0,334914,Q
955,956,1,"Ryerson, Master. John Borie",male,13.0,Master,0,2,2,PC 17608,4,262.375,B57 B59 B63 B66,B,57,PC,C
956,957,2,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",female,29.8811376673,Mrs,1,0,0,F.C.C. 13534,0,21.0,U,U,0,F.C.C.,S
957,958,3,"Burns, Miss. Mary Delia",female,18.0,Miss,0,0,0,330963,0,7.8792,U,U,0,330963,Q
958,959,1,"Moore, Mr. Clarence Bloomfield",male,47.0,Mr,0,0,0,113796,0,42.4,U,U,0,113796,S
959,960,1,"Tucker, Mr. Gilbert Milligan Jr",male,31.0,Mr,0,0,0,2543,0,28.5375,C53,C,53,2543,C
960,961,1,"Fortune, Mrs. Mark (Mary McDougald)",female,60.0,Mrs,1,1,4,19950,5,263.0,C23 C25 C27,C,23,19950,S
961,962,3,"Mulvihill, Miss. Bertha E",female,24.0,Miss,0,0,0,382653,0,7.75,U,U,0,382653,Q
962,963,3,"Minkoff, Mr. Lazar",male,21.0,Mr,0,0,0,349211,0,7.8958,U,U,0,349211,S
963,964,3,"Nieminen, Miss. Manta Josefina",female,29.0,Miss,0,0,0,3101297,0,7.925,U,U,0,3101297,S
964,965,1,"Ovies y Rodriguez, Mr. Servando",male,28.5,Mr,0,0,0,PC 17562,0,27.7208,D43,D,43,PC,C
965,966,1,"Geiger, Miss. Amalie",female,35.0,Miss,0,0,0,113503,0,211.5,C130,C,130,113503,C
966,967,1,"Keeping, Mr. Edwin",male,32.5,Mr,0,0,0,113503,0,211.5,C132,C,132,113503,C
967,968,3,"Miles, Mr. Frank",male,29.8811376673,Mr,0,0,0,359306,0,8.05,U,U,0,359306,S
968,969,1,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",female,55.0,Mrs,1,2,0,11770,2,25.7,C101,C,101,11770,S
969,970,2,"Aldworth, Mr. Charles Augustus",male,30.0,Mr,0,0,0,248744,0,13.0,U,U,0,248744,S
970,971,3,"Doyle, Miss. Elizabeth",female,24.0,Miss,0,0,0,368702,0,7.75,U,U,0,368702,Q
971,972,3,"Boulos, Master. Akar",male,6.0,Master,0,1,1,2678,2,15.2458,U,U,0,2678,C
972,973,1,"Straus, Mr. Isidor",male,67.0,Mr,0,1,0,PC 17483,1,221.7792,C55 C57,C,55,PC,S
973,974,1,"Case, Mr. Howard Brown",male,49.0,Mr,0,0,0,19924,0,26.0,U,U,0,19924,S
974,975,3,"Demetri, Mr. Marinko",male,29.8811376673,Mr,0,0,0,349238,0,7.8958,U,U,0,349238,S
975,976,2,"Lamb, Mr. John Joseph",male,29.8811376673,Mr,0,0,0,240261,0,10.7083,U,U,0,240261,Q
976,977,3,"Khalil, Mr. Betros",male,29.8811376673,Mr,0,1,0,2660,1,14.4542,U,U,0,2660,C
977,978,3,"Barry, Miss. Julia",female,27.0,Miss,0,0,0,330844,0,7.8792,U,U,0,330844,Q
978,979,3,"Badman, Miss. Emily Louisa",female,18.0,Miss,0,0,0,A/4 31416,0,8.05,U,U,0,A/4,S
979,980,3,"O'Donoghue, Ms. Bridget",female,29.8811376673,Ms,0,0,0,364856,0,7.75,U,U,0,364856,Q
980,981,2,"Wells, Master. Ralph Lester",male,2.0,Master,0,1,1,29103,2,23.0,U,U,0,29103,S
981,982,3,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",female,22.0,Mrs,1,1,0,347072,1,13.9,U,U,0,347072,S
982,983,3,"Pedersen, Mr. Olaf",male,29.8811376673,Mr,0,0,0,345498,0,7.775,U,U,0,345498,S
983,984,1,"Davidson, Mrs. Thornton (Orian Hays)",female,27.0,Mrs,1,1,2,F.C. 12750,3,52.0,B71,B,71,F.C.,S
984,985,3,"Guest, Mr. Robert",male,29.8811376673,Mr,0,0,0,376563,0,8.05,U,U,0,376563,S
985,986,1,"Birnbaum, Mr. Jakob",male,25.0,Mr,0,0,0,13905,0,26.0,U,U,0,13905,C
986,987,3,"Tenglin, Mr. Gunnar Isidor",male,25.0,Mr,0,0,0,350033,0,7.7958,U,U,0,350033,S
987,988,1,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",female,76.0,Mrs,1,1,0,19877,1,78.85,C46,C,46,19877,S
988,989,3,"Makinen, Mr. Kalle Edvard",male,29.0,Mr,0,0,0,STON/O 2. 3101268,0,7.925,U,U,0,STON/O,S
989,990,3,"Braf, Miss. Elin Ester Maria",female,20.0,Miss,0,0,0,347471,0,7.8542,U,U,0,347471,S
990,991,3,"Nancarrow, Mr. William Henry",male,33.0,Mr,0,0,0,A./5. 3338,0,8.05,U,U,0,A./5.,S
991,992,1,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",female,43.0,Mrs,1,1,0,11778,1,55.4417,C116,C,116,11778,C
992,993,2,"Weisz, Mr. Leopold",male,27.0,Mr,0,1,0,228414,1,26.0,U,U,0,228414,S
993,994,3,"Foley, Mr. William",male,29.8811376673,Mr,0,0,0,365235,0,7.75,U,U,0,365235,Q
994,995,3,"Johansson Palmquist, Mr. Oskar Leander",male,26.0,Mr,0,0,0,347070,0,7.775,U,U,0,347070,S
995,996,3,"Thomas, Mrs. Alexander (Thamine Thelma"")""",female,16.0,Mrs,1,1,1,2625,2,8.5167,U,U,0,2625,C
996,997,3,"Holthen, Mr. Johan Martin",male,28.0,Mr,0,0,0,C 4001,0,22.525,U,U,0,C,S
997,998,3,"Buckley, Mr. Daniel",male,21.0,Mr,0,0,0,330920,0,7.8208,U,U,0,330920,Q
998,999,3,"Ryan, Mr. Edward",male,29.8811376673,Mr,0,0,0,383162,0,7.75,U,U,0,383162,Q
999,1000,3,"Willer, Mr. Aaron (Abi Weller"")""",male,29.8811376673,Mr,1,0,0,3410,0,8.7125,U,U,0,3410,S
1000,1001,2,"Swane, Mr. George",male,18.5,Mr,0,0,0,248734,0,13.0,F,F,0,248734,S
1001,1002,2,"Stanton, Mr. Samuel Ward",male,41.0,Mr,0,0,0,237734,0,15.0458,U,U,0,237734,C
1002,1003,3,"Shine, Miss. Ellen Natalia",female,29.8811376673,Miss,0,0,0,330968,0,7.7792,U,U,0,330968,Q
1003,1004,1,"Evans, Miss. Edith Corse",female,36.0,Miss,0,0,0,PC 17531,0,31.6792,A29,A,29,PC,C
1004,1005,3,"Buckley, Miss. Katherine",female,18.5,Miss,0,0,0,329944,0,7.2833,U,U,0,329944,Q
1005,1006,1,"Straus, Mrs. Isidor (Rosalie Ida Blun)",female,63.0,Mrs,1,1,0,PC 17483,1,221.7792,C55 C57,C,55,PC,S
1006,1007,3,"Chronopoulos, Mr. Demetrios",male,18.0,Mr,0,1,0,2680,1,14.4542,U,U,0,2680,C
1007,1008,3,"Thomas, Mr. John",male,29.8811376673,Mr,0,0,0,2681,0,6.4375,U,U,0,2681,C
1008,1009,3,"Sandstrom, Miss. Beatrice Irene",female,1.0,Miss,0,1,1,PP 9549,2,16.7,G6,G,6,PP,S
1009,1010,1,"Beattie, Mr. Thomson",male,36.0,Mr,0,0,0,13050,0,75.2417,C6,C,6,13050,C
1010,1011,2,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",female,29.0,Mrs,1,1,0,SC/AH 29037,1,26.0,U,U,0,SC/AH,S
1011,1012,2,"Watt, Miss. Bertha J",female,12.0,Miss,0,0,0,C.A. 33595,0,15.75,U,U,0,C.A.,S
1012,1013,3,"Kiernan, Mr. John",male,29.8811376673,Mr,0,1,0,367227,1,7.75,U,U,0,367227,Q
1013,1014,1,"Schabert, Mrs. Paul (Emma Mock)",female,35.0,Mrs,1,1,0,13236,1,57.75,C28,C,28,13236,C
1014,1015,3,"Carver, Mr. Alfred John",male,28.0,Mr,0,0,0,392095,0,7.25,U,U,0,392095,S
1015,1016,3,"Kennedy, Mr. John",male,29.8811376673,Mr,0,0,0,368783,0,7.75,U,U,0,368783,Q
1016,1017,3,"Cribb, Miss. Laura Alice",female,17.0,Miss,0,0,1,371362,1,16.1,U,U,0,371362,S
1017,1018,3,"Brobeck, Mr. Karl Rudolf",male,22.0,Mr,0,0,0,350045,0,7.7958,U,U,0,350045,S
1018,1019,3,"McCoy, Miss. Alicia",female,29.8811376673,Miss,0,2,0,367226,2,23.25,U,U,0,367226,Q
1019,1020,2,"Bowenur, Mr. Solomon",male,42.0,Mr,0,0,0,211535,0,13.0,U,U,0,211535,S
1020,1021,3,"Petersen, Mr. Marius",male,24.0,Mr,0,0,0,342441,0,8.05,U,U,0,342441,S
1021,1022,3,"Spinner, Mr. Henry John",male,32.0,Mr,0,0,0,STON/OQ. 369943,0,8.05,U,U,0,STON/OQ.,S
1022,1023,1,"Gracie, Col. Archibald IV",male,53.0,Col,0,0,0,113780,0,28.5,C51,C,51,113780,C
1023,1024,3,"Lefebre, Mrs. Frank (Frances)",female,29.8811376673,Mrs,1,0,4,4133,4,25.4667,U,U,0,4133,S
1024,1025,3,"Thomas, Mr. Charles P",male,29.8811376673,Mr,0,1,0,2621,1,6.4375,U,U,0,2621,C
1025,1026,3,"Dintcheff, Mr. Valtcho",male,43.0,Mr,0,0,0,349226,0,7.8958,U,U,0,349226,S
1026,1027,3,"Carlsson, Mr. Carl Robert",male,24.0,Mr,0,0,0,350409,0,7.8542,U,U,0,350409,S
1027,1028,3,"Zakarian, Mr. Mapriededer",male,26.5,Mr,0,0,0,2656,0,7.225,U,U,0,2656,C
1028,1029,2,"Schmidt, Mr. August",male,26.0,Mr,0,0,0,248659,0,13.0,U,U,0,248659,S
1029,1030,3,"Drapkin, Miss. Jennie",female,23.0,Miss,0,0,0,SOTON/OQ 392083,0,8.05,U,U,0,SOTON/OQ,S
1030,1031,3,"Goodwin, Mr. Charles Frederick",male,40.0,Mr,0,1,6,CA 2144,7,46.9,U,U,0,CA,S
1031,1032,3,"Goodwin, Miss. Jessie Allis",female,10.0,Miss,0,5,2,CA 2144,7,46.9,U,U,0,CA,S
1032,1033,1,"Daniels, Miss. Sarah",female,33.0,Miss,0,0,0,113781,0,151.55,U,U,0,113781,S
1033,1034,1,"Ryerson, Mr. Arthur Larned",male,61.0,Mr,0,1,3,PC 17608,4,262.375,B57 B59 B63 B66,B,57,PC,C
1034,1035,2,"Beauchamp, Mr. Henry James",male,28.0,Mr,0,0,0,244358,0,26.0,U,U,0,244358,S
1035,1036,1,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""",male,42.0,Mr,1,0,0,17475,0,26.55,U,U,0,17475,S
1036,1037,3,"Vander Planke, Mr. Julius",male,31.0,Mr,0,3,0,345763,3,18.0,U,U,0,345763,S
1037,1038,1,"Hilliard, Mr. Herbert Henry",male,29.8811376673,Mr,0,0,0,17463,0,51.8625,E46,E,46,17463,S
1038,1039,3,"Davies, Mr. Evan",male,22.0,Mr,0,0,0,SC/A4 23568,0,8.05,U,U,0,SC/A4,S
1039,1040,1,"Crafton, Mr. John Bertram",male,29.8811376673,Mr,0,0,0,113791,0,26.55,U,U,0,113791,S
1040,1041,2,"Lahtinen, Rev. William",male,30.0,Rev,0,1,1,250651,2,26.0,U,U,0,250651,S
1041,1042,1,"Earnshaw, Mrs. Boulton (Olive Potter)",female,23.0,Mrs,1,0,1,11767,1,83.1583,C54,C,54,11767,C
1042,1043,3,"Matinoff, Mr. Nicola",male,29.8811376673,Mr,0,0,0,349255,0,7.8958,U,U,0,349255,C
1043,1044,3,"Storey, Mr. Thomas",male,60.5,Mr,0,0,0,3701,0,,U,U,0,3701,S
1044,1045,3,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",female,36.0,Mrs,1,0,2,350405,2,12.1833,U,U,0,350405,S
1045,1046,3,"Asplund, Master. Filip Oscar",male,13.0,Master,0,4,2,347077,6,31.3875,U,U,0,347077,S
1046,1047,3,"Duquemin, Mr. Joseph",male,24.0,Mr,0,0,0,S.O./P.P. 752,0,7.55,U,U,0,S.O./P.P.,S
1047,1048,1,"Bird, Miss. Ellen",female,29.0,Miss,0,0,0,PC 17483,0,221.7792,C97,C,97,PC,S
1048,1049,3,"Lundin, Miss. Olga Elida",female,23.0,Miss,0,0,0,347469,0,7.8542,U,U,0,347469,S
1049,1050,1,"Borebank, Mr. John James",male,42.0,Mr,0,0,0,110489,0,26.55,D22,D,22,110489,S
1050,1051,3,"Peacock, Mrs. Benjamin (Edith Nile)",female,26.0,Mrs,1,0,2,SOTON/O.Q. 3101315,2,13.775,U,U,0,SOTON/O.Q.,S
1051,1052,3,"Smyth, Miss. Julia",female,29.8811376673,Miss,0,0,0,335432,0,7.7333,U,U,0,335432,Q
1052,1053,3,"Touma, Master. Georges Youssef",male,7.0,Master,0,1,1,2650,2,15.2458,U,U,0,2650,C
1053,1054,2,"Wright, Miss. Marion",female,26.0,Miss,0,0,0,220844,0,13.5,U,U,0,220844,S
1054,1055,3,"Pearce, Mr. Ernest",male,29.8811376673,Mr,0,0,0,343271,0,7.0,U,U,0,343271,S
1055,1056,2,"Peruschitz, Rev. Joseph Maria",male,41.0,Rev,0,0,0,237393,0,13.0,U,U,0,237393,S
1056,1057,3,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",female,26.0,Mrs,1,1,1,315153,2,22.025,U,U,0,315153,S
1057,1058,1,"Brandeis, Mr. Emil",male,48.0,Mr,0,0,0,PC 17591,0,50.4958,B10,B,10,PC,C
1058,1059,3,"Ford, Mr. Edward Watson",male,18.0,Mr,0,2,2,W./C. 6608,4,34.375,U,U,0,W./C.,S
1059,1060,1,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",female,29.8811376673,Mrs,1,0,0,17770,0,27.7208,U,U,0,17770,C
1060,1061,3,"Hellstrom, Miss. Hilda Maria",female,22.0,Miss,0,0,0,7548,0,8.9625,U,U,0,7548,S
1061,1062,3,"Lithman, Mr. Simon",male,29.8811376673,Mr,0,0,0,S.O./P.P. 251,0,7.55,U,U,0,S.O./P.P.,S
1062,1063,3,"Zakarian, Mr. Ortin",male,27.0,Mr,0,0,0,2670,0,7.225,U,U,0,2670,C
1063,1064,3,"Dyker, Mr. Adolf Fredrik",male,23.0,Mr,0,1,0,347072,1,13.9,U,U,0,347072,S
1064,1065,3,"Torfa, Mr. Assad",male,29.8811376673,Mr,0,0,0,2673,0,7.2292,U,U,0,2673,C
1065,1066,3,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",male,40.0,Mr,0,1,5,347077,6,31.3875,U,U,0,347077,S
1066,1067,2,"Brown, Miss. Edith Eileen",female,15.0,Miss,0,0,2,29750,2,39.0,U,U,0,29750,S
1067,1068,2,"Sincock, Miss. Maude",female,20.0,Miss,0,0,0,C.A. 33112,0,36.75,U,U,0,C.A.,S
1068,1069,1,"Stengel, Mr. Charles Emil Henry",male,54.0,Mr,0,1,0,11778,1,55.4417,C116,C,116,11778,C
1069,1070,2,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",female,36.0,Mrs,1,0,3,230136,3,39.0,F4,F,4,230136,S
1070,1071,1,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",female,64.0,Mrs,1,0,2,PC 17756,2,83.1583,E45,E,45,PC,C
1071,1072,2,"McCrie, Mr. James Matthew",male,30.0,Mr,0,0,0,233478,0,13.0,U,U,0,233478,S
1072,1073,1,"Compton, Mr. Alexander Taylor Jr",male,37.0,Mr,0,1,1,PC 17756,2,83.1583,E52,E,52,PC,C
1073,1074,1,"Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)",female,18.0,Mrs,1,1,0,113773,1,53.1,D30,D,30,113773,S
1074,1075,3,"Lane, Mr. Patrick",male,29.8811376673,Mr,0,0,0,7935,0,7.75,U,U,0,7935,Q
1075,1076,1,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",female,27.0,Mrs,1,1,1,PC 17558,2,247.5208,B58 B60,B,58,PC,C
1076,1077,2,"Maybery, Mr. Frank Hubert",male,40.0,Mr,0,0,0,239059,0,16.0,U,U,0,239059,S
